שם הקובץ,נתיב הקובץ,תיקיית המקור,מספר שורות
הערות על חברותא על בבא בתרא.txt,אוצריא/תלמוד בבלי/מחברי זמננו/הערות על ביאור חברותא/הערות על חברותא על בבא בתרא.txt,ToratEmet,3700
הערות על חברותא על בכורות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/הערות על ביאור חברותא/הערות על חברותא על בכורות.txt,ToratEmet,1149
חברותא על סוטה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על סוטה.txt,ToratEmet,5766
חברותא על תמיד.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על תמיד.txt,ToratEmet,710
חברותא על גיטין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על גיטין.txt,ToratEmet,10180
חברותא על ערכין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על ערכין.txt,ToratEmet,2264
חברותא על מגילה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על מגילה.txt,ToratEmet,3143
חברותא על זבחים.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על זבחים.txt,ToratEmet,7784
חברותא על מכות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על מכות.txt,ToratEmet,3583
חברותא על ברכות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על ברכות.txt,ToratEmet,5924
חברותא על בבא מציעא.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על בבא מציעא.txt,ToratEmet,12960
חברותא על בכורות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על בכורות.txt,ToratEmet,5513
חברותא על מועד קטן.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על מועד קטן.txt,ToratEmet,3416
חברותא על מנחות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על מנחות.txt,ToratEmet,8871
חברותא על כריתות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על כריתות.txt,ToratEmet,2804
חברותא על שבועות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על שבועות.txt,ToratEmet,4093
חברותא על עירובין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על עירובין.txt,ToratEmet,13462
חברותא על יבמות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על יבמות.txt,ToratEmet,19786
חברותא על נידה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על נידה.txt,ToratEmet,6722
חברותא על עבודה זרה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על עבודה זרה.txt,ToratEmet,7933
חברותא על כתובות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על כתובות.txt,ToratEmet,11949
חברותא על מעילה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על מעילה.txt,ToratEmet,1627
חברותא על שקלים.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על שקלים.txt,ToratEmet,3523
חברותא על בבא קמא.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על בבא קמא.txt,ToratEmet,11695
חברותא על בבא בתרא.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על בבא בתרא.txt,ToratEmet,12646
חברותא על ביצה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על ביצה.txt,ToratEmet,4421
חברותא על סוכה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על סוכה.txt,ToratEmet,4854
חברותא על קידושין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על קידושין.txt,ToratEmet,11514
חברותא על נדרים.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על נדרים.txt,ToratEmet,7035
חברותא על נזיר.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על נזיר.txt,ToratEmet,5760
חברותא על סנהדרין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על סנהדרין.txt,ToratEmet,14203
חברותא על הוריות.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על הוריות.txt,ToratEmet,1677
חברותא על שבת.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על שבת.txt,ToratEmet,15420
חברותא על תמורה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על תמורה.txt,ToratEmet,3355
חברותא על יומא.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על יומא.txt,ToratEmet,9697
חברותא על חולין.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על חולין.txt,ToratEmet,11282
חברותא על ראש השנה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על ראש השנה.txt,ToratEmet,5375
חברותא על פסחים.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על פסחים.txt,ToratEmet,13503
חברותא על חגיגה.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על חגיגה.txt,ToratEmet,3280
חברותא על תענית.txt,אוצריא/תלמוד בבלי/מחברי זמננו/ביאור חברותא/חברותא על תענית.txt,ToratEmet,4128
שות גם אני אודך - ב.txt,אוצריא/שות/מחברי זמננו/הרב גמליאל רבינוביץ/שות גם אני אודך - ב.txt,ToratEmet,1147
שות גם אני אודך - א.txt,אוצריא/שות/מחברי זמננו/הרב גמליאל רבינוביץ/שות גם אני אודך - א.txt,ToratEmet,1711
שות גם אני אודך - ג.txt,אוצריא/שות/מחברי זמננו/הרב גמליאל רבינוביץ/שות גם אני אודך - ג.txt,ToratEmet,309
שות בכל דרכיך דעהו.txt,אוצריא/שות/מחברי זמננו/הרב גמליאל רבינוביץ/שות בכל דרכיך דעהו.txt,ToratEmet,272
ובחרת בחיים.txt,אוצריא/תנך/אחרונים/ובחרת בחיים.txt,wikiSource,2233
פירוש הראש על מדות.txt,אוצריא/משנה/ראשונים/ראש/פירוש הראש על מדות.txt,wikiSource,80
מאירי על משנה חלה.txt,אוצריא/משנה/ראשונים/מאירי/מאירי על משנה חלה.txt,wikiSource,161
מאירי על משנה מידות.txt,אוצריא/משנה/ראשונים/מאירי/מאירי על משנה מידות.txt,wikiSource,85
זכרון לבני ישראל.txt,אוצריא/ספרי מוסר/אחרונים/זכרון לבני ישראל.txt,wikiSource,130
דרך אמת.txt,אוצריא/חסידות/דרך אמת.txt,wikiSource,14
אלדד הדני.txt,אוצריא/ספרות עזר/תולדות עם ישראל/אלדד הדני.txt,wikiSource,62
דקדוקי הטעמים.txt,אוצריא/ספרות עזר/דקדוק/דקדוקי הטעמים.txt,wikiSource,568
בינת מקרא.txt,אוצריא/ספרות עזר/דקדוק/בינת מקרא.txt,wikiSource,89
מועד לכל חי.txt,אוצריא/הלכה/אחרונים/מועד לכל חי.txt,wikiSource,1726
כף החיים.txt,אוצריא/הלכה/אחרונים/כף החיים.txt,wikiSource,1510
צוואת רבי יהודה החסיד.txt,אוצריא/הלכה/ראשונים/צוואת רבי יהודה החסיד.txt,wikiSource,86
בית יד.txt,אוצריא/תלמוד בבלי/ראשונים/מאירי/בית יד.txt,wikiSource,34
ארצות השלום.txt,אוצריא/מחשבת ישראל/אחרונים/ארצות השלום.txt,Pninim,138
כלי יקר על נביאים.txt,אוצריא/תנך/אחרונים/כלי יקר/נביאים/כלי יקר על נביאים.txt,Pninim,3588
צפנת פענח על האבן עזרא.txt,אוצריא/תנך/ראשונים/צפנת פענח על האבן עזרא.txt,Pninim,61
מאמר תורה אור.txt,אוצריא/ספרי מוסר/אחרונים/מאמר תורה אור.txt,Pninim,49
הערות על מאמר תורה אור.txt,אוצריא/ספרי מוסר/אחרונים/הערות על מאמר תורה אור.txt,Pninim,16
מגילת ספר.txt,אוצריא/ספרות עזר/תולדות עם ישראל/מגילת ספר.txt,Pninim,1822
עלה לתרופה.txt,אוצריא/הלכה/משנה תורה/מפרשים/עלה לתרופה.txt,Pninim,70
תורת נביאים.txt,אוצריא/הלכה/מערכות ועניינים/תורת נביאים.txt,Pninim,402
דרכי הוראה.txt,אוצריא/הלכה/מערכות ועניינים/דרכי הוראה.txt,Pninim,293
עטרת צבי.txt,אוצריא/הלכה/מערכות ועניינים/עטרת צבי.txt,Pninim,569
יד דוד על השס א-ב.txt,אוצריא/תלמוד בבלי/אחרונים/יד דוד על השס א-ב.txt,Pninim,11605
פנים מאירות על זבחים.txt,אוצריא/תלמוד בבלי/אחרונים/פנים מאירות על זבחים.txt,Pninim,1199
זכר יהוסף.txt,אוצריא/תלמוד בבלי/אחרונים/זכר יהוסף.txt,Pninim,1569
צאן קדשים על ערכין.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על ערכין.txt,Pninim,787
צאן קדשים על תמורה.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על תמורה.txt,Pninim,939
צאן קדשים על מעילה.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על מעילה.txt,Pninim,692
צאן קדשים על מנחות.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על מנחות.txt,Pninim,3691
צאן קדשים על בכורות.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על בכורות.txt,Pninim,1579
צאן קדשים על זבחים.txt,אוצריא/תלמוד בבלי/אחרונים/צאן קדשים/צאן קדשים על זבחים.txt,Pninim,4101
ברכת הזבח על תמורה.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על תמורה.txt,Pninim,1105
ברכת הזבח על ערכין.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על ערכין.txt,Pninim,751
ברכת הזבח על תמיד.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על תמיד.txt,Pninim,225
ברכת הזבח על מנחות.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על מנחות.txt,Pninim,4332
ברכת הזבח על כריתות.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על כריתות.txt,Pninim,996
ברכת הזבח על מעילה.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על מעילה.txt,Pninim,829
ברכת הזבח על זבחים.txt,אוצריא/תלמוד בבלי/אחרונים/ברכת הזבח/ברכת הזבח על זבחים.txt,Pninim,4678
חק נתן על זבחים.txt,אוצריא/תלמוד בבלי/אחרונים/חק נתן/חק נתן על זבחים.txt,Pninim,1476
חק נתן על מנחות.txt,אוצריא/תלמוד בבלי/אחרונים/חק נתן/חק נתן על מנחות.txt,Pninim,601
מים קדושים על בכורות.txt,אוצריא/תלמוד בבלי/אחרונים/מים קדושים/מים קדושים על בכורות.txt,Pninim,407
מים קדושים על כריתות.txt,אוצריא/תלמוד בבלי/אחרונים/מים קדושים/מים קדושים על כריתות.txt,Pninim,167
משיבת נפש חלק ב.txt,אוצריא/שות/אחרונים/משיבת נפש חלק ב.txt,Pninim,610
